Sno,Date,Headline,Covid,Sentiment,Description,Image,Source
420,2020-04-23,Very difficult to tell when India's coronavirus peak will arrive: ICMR,1,0,"Dr Balram Bhargava from ICMR, on being asked if coronavirus peak will arrive in India by May 3, said, ""It is very difficult to tell if peak will arrive by 3rd May or when it will come."" ""But it's very stable. Positivity rate has been 4.5% throughout, one can say we have been able to flatten the curve,"" he added. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587648914082_297.jpg,https://twitter.com/ANI/status/1253286309281632256?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
421,2020-04-23,Send location on Google Maps every week: HC to convict released amid COVID-19,1,1,Delhi High Court directed a 73-year-old man convicted under POCSO Act to 'drop-a-pin' on Google Maps every Friday to verify his location to police. The 10-year sentence of the convict was temporarily suspended for three months as part of decongesting prisons over COVID-19 fears. He was also told to make a video call every Friday to investigating officer or SHO.,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587638748514_800.jpg,https://theprint.in/judiciary/drop-a-pin-on-google-maps-video-call-cops-delhi-hc-tells-convict-released-over-covid-fears/406817/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
422,2020-04-23,"How many COVID-19 hospitals, ICUs and ventilators are currently available in India?",1,1,"The government on Thursday during its COVID-19 briefing said that as of today, India has more than 3,770 dedicated COVID-19 facilities, over 1.94 lakh isolation beds for severe and critical cases, 24,644 ICU beds and 12,371 ventilators. Another 1,66,960 isolation beds are available in care centres. The number of COVID-19 hospitals and care centres is constantly increasing, the government said. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587643547585_512.jpg,https://twitter.com/PIB_India/status/1253286243082727424?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
423,2020-04-23,Sena criticises Centre for buying faulty COVID-19 testing kits from China,1,0,"Shiv Sena has criticised the Centre for buying expensive, low-quality and faulty coronavirus testing kits from China. In an editorial in 'Saamana', Sena said that the Centre has made it clear that the states will buy medical kits, relief materials from it, but the first consignment of 20 lakh rapid testing kits from China is faulty and of no use.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587647544250_21.jpg,https://zeenews.india.com/maharashtra/shiv-sena-slams-centre-for-buying-low-quality-and-faulty-coronavirus-covid-19-testing-kits-from-china-2278523.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
424,2020-04-23,Open wine shops to check lack of revenue in lockdown: Raj to Uddhav,1,0,Maharashtra Navnirman Sena (MNS) chief Raj Thackeray on Thursday wrote to Maharashtra CM Uddhav Thackeray over the depletion of the state treasury amid lockdown. The MNS chief asked to open the wine shops so that there is some state revenue. He said that the excise duty that is generated for the state via liquor duty amounts to ₹41.66 crore daily.,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587644184581_999.jpg,https://zeenews.india.com/maharashtra/keeping-wine-shops-open-will-help-shrinking-revenue-of-maharashtra-during-coronavirus-covid-19-lockdown-mns-chief-raj-thackeray-writes-to-cm-uddhav-thackeray-2278530.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
425,2020-04-23,4 Cong CMs demand financial help from Centre to fight COVID-19,1,1,"Four Congress Chief Ministers have alleged that Centre was not providing adequate funds for COVID-19. Rajasthan CM Ashok Gehlot, Chhattisgarh CM Bhupesh Baghel, Punjab CM Amarinder Singh and Puducherry CM V Narayanasamy raised the issue during Congress Working Committee meeting. ""Unless Centre comes forward to financially help the states, the fight against COVID-19 will be weakened,"" said Gehlot.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587639388489_213.jpg,https://www.newindianexpress.com/nation/2020/apr/23/four-congress-chief-ministers-demand-financial-assistance-from-centre-to-combat-covid-19-2134221.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
426,2020-04-23,Violence not the answer even against bad journalism: Press Council on attack on Arnab,0,0,"The Press Council of India condemned the alleged attack on Arnab Goswami and has sought a report from the Maharashtra government. ""Violence is not the answer even against bad journalism,"" the council said, adding that it ""expects the state government to apprehend the perpetrators of crime and they be brought to justice immediately"".",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/24_fri/img_1587712913211_84.jpg,https://twitter.com/PTI_News/status/1253303806491717632?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
427,2020-04-23,CEOs won't be jailed in case a coronavirus +ve employee found in factory: Govt,1,1,"The government has clarified there's no lockdown clause mandating legal action, including imprisonment of CEO, in case a COVID-19 positive employee is found in the factory. It further clarified that the premises of the factory wouldn't be sealed for 3 months in such a situation. It noted the apprehensions were raised in media based on wrong interpretation of the guidelines.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587653688535_957.jpg,https://twitter.com/PIBHomeAffairs/status/1253326924769714177?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
428,2020-04-23,"6-year-old girl raped in Madhya Pradesh, her eyes damaged by the accused",0,0,"A six-year-old girl was allegedly raped in Madhya Pradesh by an unidentified person who also damaged her eyes, a police official said. The minor was playing outside her house with other children when the accused took her to an isolated place and raped her. According to a local doctor, her eyes were swollen so much that retinas couldn't be checked.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587654073651_109.jpg,https://www.thequint.com/news/india/6-year-old-raped-in-madhya-pradesh-eyes-badly-damaged?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
429,2020-04-23,10-fold increase in Rajasthan MGNREGA labourers after govt eases lockdown norms,1,1,"Rajasthan Deputy CM Sachin Pilot on Wednesday said the number of MGNREGA labourers in the state has increased from 62,000 on April 17 to 6.08 lakh on April 22. The surge is due to the recent relaxation in lockdown norms, he added. ""Our emphasis is to provide maximum individual work, rather than community work, to ensure social distancing,"" Pilot said.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587634644395_426.jpg,https://covid-positive-news.herokuapp.com
430,2020-04-23,"Coronavirus not a serious disease, 90-95% patients recover: AIIMS Director",1,1,"AIIMS Director Randeep Guleria on Thursday said that coronavirus is not a serious disease, adding that 90-95% of the patients recover. He further appealed to the people to not stigmatize patients who have recovered as it is creating problems in the society. He added that the stigma is also actually causing an increase in morbidity and mortality.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587656970190_168.jpg,https://www.newindianexpress.com/nation/2020/apr/23/aiims-director-appeals-to-people-not-to-stigmatize-covid-19-survivors-2134326.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
431,2020-04-23,India ramped up coronavirus testing 33 times in last 30 days: Govt,1,1,"Chairman of Empowered Group 2 CK Mishra on Thursday said India has ramped up its coronavirus testing 33 times in the last 30 days. He added that on March 23, India had done 14,915 tests, while on April 22, over 5 lakh tests have been conducted in India. He further said that India would need to ramp up testing furthermore.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587640313866_671.jpg,https://twitter.com/ANI/status/1253276881618518016?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
432,2020-04-23,"Nobody can sack Arnab, he owns Republic TV: BJP MP Rajeev Chandrasekhar",0,0,"After Rajasthan CM Ashok Gehlot criticised Arnab Goswami over his comments on Congress President Sonia Gandhi and asked former Republic TV Board Director and BJP MP Rajeev Chandrasekhar to fire him, Rajeev responded. ""Nobody can 'sack' #ArnabGoswami...he has worked hard and built and owns Republic [TV],"" he tweeted. Gehlot had said Arnab ""has gone insane and crossed all limits"".  ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587637541242_933.jpg,https://twitter.com/rajeev_mp/status/1252910117982330880?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
433,2020-04-23,"There's a way to protest, just ask if he's journalist or coward: Kunal on Arnab",0,0,"Referring to the attack on Arnab Goswami and his wife, Kunal Kamra tweeted, ""I condemn the attack...'Congress goons' apparently did on Arnab."" ""There's a way to protest, next time just pretend to be a Fan, smile at him and give...polite knock to his window, as he rolls down expecting a compliment just ask if he's a Journalist or...Coward,"" he added.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587635558629_715.jpg,https://twitter.com/kunalkamra88/status/1253166044501495811?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
434,2020-04-23,"PM2.5, PM10 levels reduced by half in Delhi during lockdown: CPCB",1,1,"The PM2.5 levels have reduced by 46% in Delhi while PM10 levels have depleted by 50% due to travel restrictions during coronavirus lockdown, the Central Pollution Control Board (CPCB) said. There has also been 56% reduction in nitrogen oxide levels and over 37% cut in carbon monoxide concentration, it added. The CPCB analysed data between March 16 and April 15.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587656150663_426.jpg,https://covid-positive-news.herokuapp.com
435,2020-04-23,Run special trains for migrants in Maha after lockdown: Deputy CM to Goyal,1,1,"Maharashtra Deputy CM Ajit Pawar has urged Railway Minister Piyush Goyal to arrange special trains from Mumbai and Pune to various parts of India for stranded migrant workers after lockdown ends. Pawar said, in a letter, that ""a law and order situation can be avoided"" at the railway stations in the state and the workers can return home safely.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587647831625_170.jpg,https://www.india.com/news/india/ajit-pawar-urges-railway-ministry-to-run-special-trains-for-migrants-in-maharashtra-after-lockdown-4008857/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
436,2020-04-23,Witnessing progress in economic activities in rural areas amid lockdown: Govt,1,1,"India is witnessing a ""massive progress"" in economic activities, especially in rural areas, amid the lockdown due to coronavirus, the Home Ministry said. Road construction, brick kilns and cement manufacturing work has resumed in rural areas, Joint Secretary (Home Affairs) Punya Salila Srivastava said. Over 1.5 crore workdays have been achieved under the MGNREGA scheme till April 22, she added. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587657739406_973.jpg,https://www.india.com/news/india/amid-lockdown-india-witnessing-progress-in-economic-activities-in-rural-areas-says-home-ministry-4009072/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
437,2020-04-23,H'yana to give insurance cover of ₹10L each to journos reporting during pandemic,1,1,Haryana Chief Minister Manohar Lal Khattar announced on Thursday that his government will provide an insurance cover of ₹10 lakh each to all journalists in the state who are reporting during the coronavirus pandemic. Haryana has so far reported 270 coronavirus cases and three deaths from the virus.,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/23_thu/img_1587637341397_545.jpg,https://www.hindustantimes.com/india-news/rs-10-lakh-each-to-all-journalists-reporting-during-covid-19-haryana-cm/story-olFmT1uAB7oEkwFNTc06RN.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
